codigo_provincia;codigo_canton;codigo_parroquia;codigo_parroquia_total;nombre_provincia;nombre_canton;nombre_parroquia
19;01;52;190152;ZAMORA CHINCHIPE;ZAMORA;GUADALUPE
19;01;53;190153;ZAMORA CHINCHIPE;ZAMORA;IMBANA (LA VICTORIA DE IMBANA)
19;01;55;190155;ZAMORA CHINCHIPE;ZAMORA;SABANILLA
19;01;56;190156;ZAMORA CHINCHIPE;ZAMORA;TIMBARA
19;01;58;190158;ZAMORA CHINCHIPE;ZAMORA;SAN CARLOS DE LAS MINAS
19;02;50;190250;ZAMORA CHINCHIPE;CHINCHIPE;ZUMBA
19;02;51;190251;ZAMORA CHINCHIPE;CHINCHIPE;CHITO
19;02;52;190252;ZAMORA CHINCHIPE;CHINCHIPE;EL CHORRO
19;02;54;190254;ZAMORA CHINCHIPE;CHINCHIPE;LA CHONTA
19;02;56;190256;ZAMORA CHINCHIPE;CHINCHIPE;PUCAPAMBA
19;02;59;190259;ZAMORA CHINCHIPE;CHINCHIPE;SAN ANDRES
19;03;50;190350;ZAMORA CHINCHIPE;NANGARITZA;GUAYZIMI
19;03;51;190351;ZAMORA CHINCHIPE;NANGARITZA;ZURMI
19;03;52;190352;ZAMORA CHINCHIPE;NANGARITZA;NUEVO PARAISO
19;04;50;190450;ZAMORA CHINCHIPE;YACUAMBI;28 DE MAYO (SAN JOSE DE YACUAMBI)
19;04;51;190451;ZAMORA CHINCHIPE;YACUAMBI;LA PAZ
19;04;52;190452;ZAMORA CHINCHIPE;YACUAMBI;TUTUPALI
19;05;50;190550;ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);YANTZAZA (YANZATZA)
19;05;51;190551;ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);CHICA¥A
19;05;53;190553;ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);LOS ENCUENTROS
19;06;50;190650;ZAMORA CHINCHIPE;EL PANGUI;EL PANGUI
19;06;51;190651;ZAMORA CHINCHIPE;EL PANGUI;EL GUISME
19;06;52;190652;ZAMORA CHINCHIPE;EL PANGUI;PACHICUTZA
19;06;53;190653;ZAMORA CHINCHIPE;EL PANGUI;TUNDAYME
19;07;50;190750;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;ZUMBI
19;08;50;190850;ZAMORA CHINCHIPE;PALANDA;PALANDA
19;08;51;190851;ZAMORA CHINCHIPE;PALANDA;EL PORVENIR DEL CARMEN
19;08;52;190852;ZAMORA CHINCHIPE;PALANDA;SAN FRANCISCO DEL VERGEL
19;08;53;190853;ZAMORA CHINCHIPE;PALANDA;VALLADOLID
19;08;54;190854;ZAMORA CHINCHIPE;PALANDA;LA CANELA
19;09;50;190950;ZAMORA CHINCHIPE;PAQUISHA;PAQUISHA
19;09;51;190951;ZAMORA CHINCHIPE;PAQUISHA;BELLAVISTA
19;09;52;190952;ZAMORA CHINCHIPE;PAQUISHA;NUEVO QUITO
20;01;50;200150;GALAPAGOS;SAN CRISTOBAL;PUERTO BAQUERIZO MORENO
20;01;51;200151;GALAPAGOS;SAN CRISTOBAL;EL PROGRESO
20;01;52;200152;GALAPAGOS;SAN CRISTOBAL;ISLA SANTA MARIA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA)
20;02;50;200250;GALAPAGOS;ISABELA;PUERTO VILLAMIL
20;02;51;200251;GALAPAGOS;ISABELA;TOMAS DE BERLANGA (SANTO TOMAS)
20;03;50;200350;GALAPAGOS;SANTA CRUZ;PUERTO AYORA
20;03;51;200351;GALAPAGOS;SANTA CRUZ;BELLAVISTA
20;03;52;200352;GALAPAGOS;SANTA CRUZ;SANTA ROSA (INCLUYE LA ISLA BALTRA)
21;01;50;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA
21;01;52;210152;SUCUMBIOS;LAGO AGRIO;DURENO
21;01;53;210153;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN
21;01;55;210155;SUCUMBIOS;LAGO AGRIO;EL ENO
21;01;56;210156;SUCUMBIOS;LAGO AGRIO;PACAYACU
21;01;57;210157;SUCUMBIOS;LAGO AGRIO;JAMBELI
21;01;58;210158;SUCUMBIOS;LAGO AGRIO;SANTA CECILIA
21;02;50;210250;SUCUMBIOS;GONZALO PIZARRO;LUMBAQUI
21;02;51;210251;SUCUMBIOS;GONZALO PIZARRO;EL REVENTADOR
21;02;52;210252;SUCUMBIOS;GONZALO PIZARRO;GONZALO PIZARRO
21;02;54;210254;SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE
21;03;50;210350;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO
21;03;51;210351;SUCUMBIOS;PUTUMAYO;PALMA ROJA
21;03;52;210352;SUCUMBIOS;PUTUMAYO;PUERTO BOLIVAR (PUERTO MONTUFAR)
21;03;53;210353;SUCUMBIOS;PUTUMAYO;PUERTO RODRIGUEZ
21;03;54;210354;SUCUMBIOS;PUTUMAYO;SANTA ELENA
21;04;50;210450;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI
21;04;51;210451;SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA
21;04;52;210452;SUCUMBIOS;SHUSHUFINDI;PA¥ACOCHA
21;04;53;210453;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE)
21;04;54;210454;SUCUMBIOS;SHUSHUFINDI;SAN PEDRO DE LOS COFANES
21;04;55;210455;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO
21;05;50;210550;SUCUMBIOS;SUCUMBIOS;LA BONITA
21;05;51;210551;SUCUMBIOS;SUCUMBIOS;EL PLAYON DE SAN FRANCISCO
21;05;52;210552;SUCUMBIOS;SUCUMBIOS;LA SOFIA
21;05;53;210553;SUCUMBIOS;SUCUMBIOS;ROSA FLORIDA
21;05;54;210554;SUCUMBIOS;SUCUMBIOS;SANTA BARBARA
21;06;50;210650;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES
21;06;51;210651;SUCUMBIOS;CASCALES;SANTA ROSA DE SUCUMBIOS
21;06;52;210652;SUCUMBIOS;CASCALES;SEVILLA
21;07;50;210750;SUCUMBIOS;CUYABENO;TARAPOA
21;07;51;210751;SUCUMBIOS;CUYABENO;CUYABENO
21;07;52;210752;SUCUMBIOS;CUYABENO;AGUAS NEGRAS
22;01;50;220150;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA)
22;01;51;220151;ORELLANA;ORELLANA;DAYUMA
22;01;52;220152;ORELLANA;ORELLANA;TARACOA (CAB. EN NUEVA ESPERANZA: YUCA)
22;01;53;220153;ORELLANA;ORELLANA;ALEJANDRO LABAKA
22;01;54;220154;ORELLANA;ORELLANA;EL DORADO
22;01;55;220155;ORELLANA;ORELLANA;EL EDEN
22;01;56;220156;ORELLANA;ORELLANA;GARCIA MORENO
22;01;57;220157;ORELLANA;ORELLANA;INES ARANGO (CAB. EN WESTERN)
22;01;58;220158;ORELLANA;ORELLANA;LA BELLEZA
22;01;59;220159;ORELLANA;ORELLANA;NUEVO PARAISO (CAB. EN UNIàN CHIMBORAZO)
22;01;60;220160;ORELLANA;ORELLANA;SAN JOSE DE GUAYUSA
22;01;61;220161;ORELLANA;ORELLANA;SAN LUIS DE ARMENIA
22;02;50;220250;ORELLANA;AGUARICO;NUEVO ROCAFUERTE
22;02;51;220251;ORELLANA;AGUARICO;CAPITAN AUGUSTO RIVADENEYRA
22;02;52;220252;ORELLANA;AGUARICO;CONONACO
22;02;53;220253;ORELLANA;AGUARICO;SANTA MARIA DE HUIRIRIMA
22;02;54;220254;ORELLANA;AGUARICO;TIPUTINI
22;02;55;220255;ORELLANA;AGUARICO;YASUNI
22;03;50;220350;ORELLANA;LA JOYA DE LOS SACHAS;LA JOYA DE LOS SACHAS
22;03;51;220351;ORELLANA;LA JOYA DE LOS SACHAS;ENOKANQUI
22;03;52;220352;ORELLANA;LA JOYA DE LOS SACHAS;POMPEYA
22;03;53;220353;ORELLANA;LA JOYA DE LOS SACHAS;SAN CARLOS
22;03;54;220354;ORELLANA;LA JOYA DE LOS SACHAS;SAN SEBASTIAN DEL COCA
22;03;55;220355;ORELLANA;LA JOYA DE LOS SACHAS;LAGO SAN PEDRO
22;03;56;220356;ORELLANA;LA JOYA DE LOS SACHAS;RUMIPAMBA
22;03;57;220357;ORELLANA;LA JOYA DE LOS SACHAS;TRES DE NOVIEMBRE
22;03;58;220358;ORELLANA;LA JOYA DE LOS SACHAS;UNION MILAGRE¥A
22;04;50;220450;ORELLANA;LORETO;LORETO
22;04;51;220451;ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO)
22;04;52;220452;ORELLANA;LORETO;PUERTO MURIALDO
22;04;53;220453;ORELLANA;LORETO;SAN JOSE DE PAYAMINO
22;04;54;220454;ORELLANA;LORETO;SAN JOSE DE DAHUANO
22;04;55;220455;ORELLANA;LORETO;SAN VICENTE DE HUATICOCHA
23;01;50;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS
23;01;51;230151;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ALLURIQUIN
23;01;52;230152;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON
23;01;53;230153;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;LUZ DE AMERICA
23;01;54;230154;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SAN JACINTO DEL BUA
23;01;55;230155;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VALLE HERMOSO
23;01;56;230156;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;EL ESFUERZO
23;01;57;230157;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTA MARIA DEL TOACHI
24;01;50;240150;SANTA ELENA;SANTA ELENA;SANTA ELENA
24;01;51;240151;SANTA ELENA;SANTA ELENA;ATAHUALPA
24;01;52;240152;SANTA ELENA;SANTA ELENA;COLONCHE
24;01;53;240153;SANTA ELENA;SANTA ELENA;CHANDUY
24;01;54;240154;SANTA ELENA;SANTA ELENA;MANGLARALTO
24;01;55;240155;SANTA ELENA;SANTA ELENA;SIMON BOLIVAR (JULIO MORENO)
24;01;56;240156;SANTA ELENA;SANTA ELENA;SAN JOSE DE ANCON
24;02;50;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD
24;03;50;240350;SANTA ELENA;SALINAS;SALINAS
24;03;51;240351;SANTA ELENA;SALINAS;ANCONCITO
24;03;52;240352;SANTA ELENA;SALINAS;JOSE LUIS TAMAYO (MUEY)
90;01;51;900151;ZONAS NO DELIMITADAS;ZONAS NO DELIMITADAS;LAS GOLONDRINAS
90;03;51;900351;ZONAS NO DELIMITADAS;ZONAS NO DELIMITADAS;MANGA DEL CURA
90;04;51;900451;ZONAS NO DELIMITADAS;ZONAS NO DELIMITADAS;EL PIEDRERO
